selection_index	primary_class_id	primary_class	class_ids	classes	source_kind	source_partition	source_image	dataset_image	calibration_hardlink	label_path	box_count	short_side_640	tilt_deg	size_quartile	angle_bin
443	2	yellow_single	2	yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\54_0249.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_54_0249__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0443.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_54_0249__r01.txt	2	12.684143	3.093776	1	0-5
444	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\54_0496.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_54_0496__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0444.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_54_0496__r01.txt	2	14.666760	0.916730	2	0-5
445	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\54_0929.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_54_0929__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0445.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_54_0929__r01.txt	2	12.000240	1.684213	0	0-5
446	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\54_1021.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_54_1021__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0446.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_54_1021__r01.txt	2	18.816694	3.158102	3	0-5
447	2	yellow_single	2	yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\54_1086.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_54_1086__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0447.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_54_1086__r01.txt	2	15.333480	0.867652	2	0-5
448	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\56_0198.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_56_0198__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0448.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_56_0198__r01.txt	2	11.666880	0.489739	0	0-5
449	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\56_0438.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_56_0438__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0449.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_56_0438__r01.txt	2	10.999800	2.986331	0	0-5
450	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\56_0728.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_56_0728__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0450.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_56_0728__r01.txt	2	12.333600	0.000000	1	0-5
451	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\56_0749.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_56_0749__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0451.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_56_0749__r01.txt	2	11.005213	4.122036	0	0-5
452	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\56_0895.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_56_0895__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0452.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_56_0895__r01.txt	2	14.333400	2.002265	2	0-5
453	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\57_0199.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_57_0199__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0453.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_57_0199__r01.txt	2	12.333240	4.803804	1	0-5
454	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\57_0915.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_57_0915__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0454.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_57_0915__r01.txt	2	12.666960	0.000000	1	0-5
455	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\57_0916.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_57_0916__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0455.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_57_0916__r01.txt	2	10.000080	1.101787	0	0-5
456	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\57_0987.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_57_0987__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0456.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_57_0987__r01.txt	2	12.666960	0.000000	1	0-5
457	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\58_0183.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_58_0183__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0457.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_58_0183__r01.txt	2	8.339948	6.008577	0	5-15
458	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\58_0972.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_58_0972__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0458.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_58_0972__r01.txt	2	9.339314	2.095387	0	0-5
459	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\59_0383.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_59_0383__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0459.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_59_0383__r01.txt	2	12.337747	0.000000	1	0-5
460	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\60_0120.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_60_0120__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0460.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_60_0120__r01.txt	2	10.333440	5.253573	0	5-15
461	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\60_0380.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_60_0380__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0461.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_60_0380__r01.txt	2	11.338064	0.000000	0	0-5
462	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\60_0806.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_60_0806__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0462.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_60_0806__r01.txt	2	13.004236	0.409285	1	0-5
463	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\61_0255.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_61_0255__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0463.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_61_0255__r01.txt	2	13.670387	0.000000	1	0-5
464	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\61_0967.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_61_0967__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0464.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_61_0967__r01.txt	2	13.670747	4.727891	1	0-5
465	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\65_0778.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_65_0778__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0465.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_65_0778__r01.txt	2	13.068136	5.710604	1	5-15
466	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\65_0780.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_65_0780__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0466.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_65_0780__r01.txt	2	11.019997	5.659428	0	5-15
467	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_double	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_double\train\images\65_0979.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_double_train_65_0979__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0467.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_double_train_65_0979__r01.txt	2	14.000040	0.000000	2	0-5
468	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\1 (271).jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_1 (271)__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0468.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_1 (271)__r01.txt	3	16.510773	0.000000	3	0-5
469	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\35_0775.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_35_0775__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0469.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_35_0775__r01.txt	3	8.666640	0.868121	0	0-5
470	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\36_0308.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_36_0308__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0470.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_36_0308__r01.txt	3	14.333400	0.000000	2	0-5
471	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\39_0376.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_39_0376__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0471.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_39_0376__r01.txt	3	12.666600	0.939261	1	0-5
472	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\39_0655.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_39_0655__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0472.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_39_0655__r01.txt	3	15.199680	1.397181	2	0-5
473	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\39_1091.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_39_1091__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0473.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_39_1091__r01.txt	3	12.333240	0.000000	1	0-5
474	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\45_0574.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_45_0574__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0474.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_45_0574__r01.txt	3	15.132508	0.909453	2	0-5
475	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\45_0749.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_45_0749__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0475.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_45_0749__r01.txt	3	13.682941	0.454755	1	0-5
476	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\45_1413.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_45_1413__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0476.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_45_1413__r01.txt	4	15.234882	2.745199	2	0-5
477	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\49_0023.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_49_0023__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0477.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_49_0023__r01.txt	3	10.338798	1.273159	0	0-5
478	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\49_0598.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_49_0598__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0478.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_49_0598__r01.txt	3	6.674814	1.735843	0	0-5
479	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\53_0137.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_53_0137__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0479.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_53_0137__r01.txt	3	7.666560	1.636723	0	0-5
480	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\54_0077.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_54_0077__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0480.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_54_0077__r01.txt	3	15.666840	0.465850	2	0-5
481	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\54_0096.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_54_0096__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0481.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_54_0096__r01.txt	3	9.357154	6.340695	0	5-15
482	2	yellow_single	0,2	blue,yellow_single	crpd	CRPD_multi	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_multi\train\images\56_0670.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_multi_train_56_0670__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0482.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_multi_train_56_0670__r01.txt	3	13.333320	0.000000	1	0-5
